,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
3211,587726031168012296,164.4440155029297,1.2534587383270264,10:57:46.56,+01:15:12.5,original,Ei
3260,587728918984786029,217.05419921875,61.18767547607422,14:28:13.01,+61:11:15.6,original,SBb2m(m)
3455,587739721913991328,226.5225372314453,24.39099502563477,15:06:05.41,+24:23:27.6,original,Sb2t
3508,587739845929009260,238.0914306640625,16.460891723632812,15:52:21.94,+16:27:39.2,original,Sc2t
3743,587741726050943013,207.6897125244141,23.09031105041504,13:50:45.53,+23:05:25.1,original,Ei
3811,588017978877804640,142.73573303222656,31.978572845458984,09:30:56.58,+31:58:42.9,original,Sb?l
3825,588017604141776977,167.10385131835938,43.012962341308594,11:08:24.92,+43:00:46.7,original,Ei
3885,588013382740738159,172.31716918945312,51.52320861816406,11:29:16.12,+51:31:23.6,original,Sc2t
3931,588017704002322454,175.48348999023438,12.58615779876709,11:41:56.04,+12:35:10.2,original,Ei
4033,587732703401738296,157.86770629882812,7.481826305389404,10:31:28.25,+07:28:54.6,original,Ei
4216,587725775603499502,113.90190887451172,39.76485824584961,07:35:36.46,+39:45:53.5,original,Sc
4467,587736619862065244,241.4317321777344,27.204984664916992,16:05:43.62,+27:12:17.9,original,Sb(m)
4839,587739407869542417,221.55731201171875,29.969146728515625,14:46:13.75,+29:58:08.9,original,Er
4846,587725552273653919,129.01498413085938,54.43074798583984,08:36:03.60,+54:25:50.7,original,Ser
4875,588017702393282649,179.1582489013672,11.39731216430664,11:56:37.98,+11:23:50.3,original,Sb(m)
4959,587735743684149320,227.2228546142578,39.32192611694336,15:08:53.49,+39:19:18.9,original,SBc?t
5200,587735665303879846,204.66639709472656,55.45016479492188,13:38:39.94,+55:27:00.6,original,Sc2t
5723,587739845921013780,219.52593994140625,21.745405197143555,14:38:06.23,+21:44:43.5,original,Ec
5738,587735490282586130,216.44549560546875,45.61602783203125,14:25:46.92,+45:36:57.7,original,Er(m)
5768,588017625072271399,156.45457458496094,40.07273483276367,10:25:49.10,+40:04:21.8,original,Ei
5819,588297863646281923,146.08804321289062,39.83319091796875,09:44:21.13,+39:49:59.5,original,SBc2m
6069,587731890041716905,181.7787628173828,56.923095703125,12:07:06.90,+56:55:23.1,original,Ei
6310,588017728153190428,188.8523712158203,6.624408721923828,12:35:24.57,+06:37:27.9,original,Er
6403,588298661971034203,210.29527282714844,43.58353042602539,14:01:10.87,+43:35:00.7,original,Sb2m
6445,587731889504911492,182.230712890625,56.554107666015625,12:08:55.37,+56:33:14.8,original,Er(m)
6521,587726032242868344,166.98057556152344,2.013258695602417,11:07:55.34,+02:00:47.7,original,Sc3m
6583,588018056726249525,223.3524932861328,46.48552322387695,14:53:24.60,+46:29:07.9,extra,SBc3m
6598,587739408390029387,177.18853759765625,35.785892486572266,11:48:45.25,+35:47:09.2,extra,SBc2m(m)
6640,587742189375848578,203.6535797119141,23.12040138244629,13:34:36.86,+23:07:13.4,original,Ei
6654,587741816781144189,146.9697265625,20.28497886657715,09:47:52.73,+20:17:05.9,original,Ei
6930,587739707944665158,210.6114654541016,27.86865997314453,14:02:26.75,+27:52:07.2,original,Ei(m)
7146,587732772657823963,163.24740600585938,10.210601806640623,10:52:59.38,+10:12:38.2,original,Sen
7367,587742013798744464,132.42391967773438,13.989768981933594,08:49:41.74,+13:59:23.2,original,Ei
7401,587732482746220626,172.79547119140625,48.88277053833008,11:31:10.91,+48:52:58.0,original,Ser
7488,587728310175662246,167.5233154296875,3.4767098426818848,11:10:05.60,+03:28:36.2,original,Sb2l(m)
7673,587734950201458732,149.85055541992188,11.187755584716797,09:59:24.13,+11:11:15.9,original,Er
7681,587735429084807236,211.8072509765625,45.8900146484375,14:07:13.74,+45:53:24.1,original,Ec
7851,587735696979656747,180.8076171875,57.89058303833008,12:03:13.83,+57:53:26.1,original,Ei(m)
8079,587732482736914477,144.25531005859375,41.37296295166016,09:37:01.27,+41:22:22.7,original,Er(m)
8178,587731514232013076,54.55092239379883,1.169120192527771,03:38:12.22,+01:10:08.8,stripe82,Sc?m(m)
8236,587726015088754872,225.3236846923828,1.8846040964126587,15:01:17.68,+01:53:04.6,original,Ei
8411,587733399719772178,244.8658447265625,36.87500762939453,16:19:27.80,+36:52:30.0,original,Ei
8541,587726033316675648,167.14097595214844,2.858152389526367,11:08:33.83,+02:51:29.3,original,Ec
8548,588007004728262746,241.52877807617188,49.55635833740234,16:06:06.91,+49:33:22.9,original,Ei
8556,587739302603259988,176.20599365234375,33.80875015258789,11:44:49.44,+33:48:31.5,original,Sc3t
8693,587742592547160124,207.0596923828125,15.42728042602539,13:48:14.33,+15:25:38.2,original,SBc2l(r)
8729,587741708343902277,169.6390838623047,26.178544998168945,11:18:33.38,+26:10:42.8,original,SBc?t
8874,587735742624236251,255.56468200683597,19.21246719360352,17:02:15.52,+19:12:44.9,original,Ei
8962,587736477595271233,226.9857177734375,9.08510398864746,15:07:56.57,+09:05:06.4,original,Er
8974,588015509814444092,18.7863712310791,0.5759739875793457,01:15:08.73,+00:34:33.5,stripe82,Ser
9080,587733429771632817,224.8203887939453,54.29949951171875,14:59:16.89,+54:17:58.2,original,Ser
9082,588298662500827289,187.75668334960935,46.8699836730957,12:31:01.60,+46:52:11.9,original,SBb?t(m)
9180,588013382725992491,129.74888610839844,36.221229553222656,08:38:59.73,+36:13:16.4,original,Ei(m)
9220,588023721247178789,225.2486724853516,19.73465347290039,15:00:59.68,+19:44:04.8,original,SBb2l
9235,587727942424002780,151.60345458984375,1.2328661680221558,10:06:24.83,+01:13:58.3,original,Er
9413,587726032774758604,155.63247680664062,2.3607990741729736,10:22:31.79,+02:21:38.9,original,Er(m)
9435,587742863133442084,167.11192321777344,15.837700843811035,11:08:26.86,+15:50:15.7,original,Ei
9533,587728679540424803,177.19801330566406,65.69583129882812,11:48:47.52,+65:41:45.0,original,Er
9543,587742060519489666,144.98895263671875,16.786895751953125,09:39:57.35,+16:47:12.8,original,Ei(m)
9586,587732483832741967,216.3015594482422,45.92008590698242,14:25:12.37,+45:55:12.3,original,Ec
9895,587726032781639783,171.32151794433594,2.4469218254089355,11:25:17.16,+02:26:48.9,original,SBb2m(m)
9908,587742576452698329,210.0414886474609,17.96493148803711,14:00:09.96,+17:57:53.8,original,SBb
9957,587731513680461930,20.91717338562012,0.6823693513870239,01:23:40.12,+00:40:56.5,stripe82,Sen
9977,587735348554105053,135.82249450683594,10.016819953918455,09:03:17.40,+10:01:00.6,original,SBb?m(m)
9980,587742061596704993,152.97222900390625,19.54404830932617,10:11:53.33,+19:32:38.6,original,Sb2t(m)
10018,587733424943398995,209.82850646972656,58.0918083190918,13:59:18.84,+58:05:30.5,original,Er
10105,588023670241296436,173.7198486328125,20.34947395324707,11:34:52.76,+20:20:58.1,original,Ec
10117,588017948273606840,170.618408203125,41.45075607299805,11:22:28.42,+41:27:02.7,original,Ei
10131,588298662502465681,193.2171630859375,46.75818634033203,12:52:52.12,+46:45:29.5,original,Er(m)
10146,588017605756715095,180.3844146728516,45.6324462890625,12:01:32.26,+45:37:56.8,original,Sb(m)
10239,587738618094354456,155.73561096191406,34.77968215942383,10:22:56.55,+34:46:46.9,original,SBb?l(m)
10280,587734893820444740,165.07496643066406,10.049089431762695,11:00:17.99,+10:02:56.7,original,Ser(m)
10386,587734948593336404,155.86474609375,10.577180862426758,10:23:27.54,+10:34:37.9,original,Ec
10422,587742880846119136,230.8517608642578,55.31538009643555,15:23:24.42,+55:18:55.4,original,SBc2t
10497,587726100416168147,228.3486785888672,2.940201997756958,15:13:23.68,+02:56:24.7,original,Ei(m)
10591,587732051094667399,146.14625549316406,52.07307815551758,09:44:35.10,+52:04:23.1,original,Er
10687,587736477063708820,239.0204620361328,6.687045097351074,15:56:04.91,+06:41:13.4,original,Er
10796,587739607560093783,202.0020294189453,30.214719772338867,13:28:00.49,+30:12:53.0,extra,Sc2t
10802,587742061625082013,222.0173797607422,18.427188873291016,14:48:04.17,+18:25:37.9,original,Ec
10832,587725551747334340,173.040283203125,67.10114288330078,11:32:09.67,+67:06:04.1,original,Sc?t
10949,588023720710111275,224.72705078125,19.4418888092041,14:58:54.49,+19:26:30.8,original,Ei
11098,588017721717031042,179.45074462890625,42.87826919555664,11:57:48.18,+42:52:41.8,original,Ei
11130,587742012737650803,162.0424346923828,19.94121360778809,10:48:10.18,+19:56:28.4,original,Ser
11160,587736946276958277,251.4194793701172,21.821949005126957,16:45:40.68,+21:49:19.0,original,Ser
11219,587725818033799199,231.7039031982422,59.26331329345703,15:26:48.94,+59:15:47.9,original,Ei(m)
11252,588017109683732600,178.88571166992188,46.21986770629883,11:55:32.57,+46:13:11.5,original,Sb?m(m)
11315,587741532791373835,186.1730194091797,29.86607360839844,12:24:41.52,+29:51:57.9,original,Ei
11572,587726014536351790,189.81576538085935,1.9540685415267944,12:39:15.78,+01:57:14.6,original,Er
11608,587736477057351958,224.6085968017578,8.974770545959473,14:58:26.06,+08:58:29.2,original,Ei
11627,587735240640102629,136.42092895507812,33.40604782104492,09:05:41.02,+33:24:21.8,original,Er
11640,587741708338135065,155.19873046875,23.86952209472656,10:20:47.70,+23:52:10.3,original,Ei
11649,587732482739339437,150.89210510253906,44.08185577392578,10:03:34.11,+44:04:54.7,original,Er
11659,587726032237756616,155.3658447265625,1.8823373317718504,10:21:27.80,+01:52:56.4,original,SBb?t(m)
11683,588017977841091015,241.65499877929688,23.87691116333008,16:06:37.20,+23:52:36.9,original,Sc2t(m)
11744,588017713125261397,218.66448974609372,47.96797943115234,14:34:39.48,+47:58:04.7,original,Ei(m)
11871,587737825677672704,125.2286148071289,53.39203643798828,08:20:54.87,+53:23:31.3,original,Er
12027,587742575919890587,219.47659301757807,15.860684394836426,14:37:54.38,+15:51:38.5,original,SBb2m(m)
12165,587731891649052858,167.87295532226562,57.00055694580078,11:11:29.51,+57:00:02.0,original,Ei
12180,587733398636331140,219.97169494628903,49.71224212646485,14:39:53.21,+49:42:44.1,original,Ec
12379,587735697524850793,214.91346740722656,54.66318130493164,14:19:39.23,+54:39:47.5,original,Sc3t
12404,587732136995127435,177.9912567138672,53.47933197021485,11:51:57.90,+53:28:45.6,original,Sb
12465,587739130806206494,208.6406097412109,34.17594909667969,13:54:33.75,+34:10:33.4,original,Sb(m)
12474,587741707809456200,175.7599639892578,26.273584365844727,11:43:02.39,+26:16:24.9,original,Er(m)
12511,587726101491089605,231.06922912597656,3.644885301589966,15:24:16.61,+03:38:41.6,original,Ei
12565,588017729496219777,190.89859008789065,7.44024658203125,12:43:35.66,+07:26:24.9,original,Sc2t
12680,587739296700563630,171.3579864501953,35.4428596496582,11:25:25.92,+35:26:34.3,original,Ec
12790,587728677392875565,177.2209930419922,64.1183853149414,11:48:53.04,+64:07:06.2,original,Sc2t
12880,587729652888830146,254.30978393554688,34.024051666259766,16:57:14.35,+34:01:26.6,original,Sb2l(m)
12927,588018090543611996,239.65768432617188,32.46310043334961,15:58:37.84,+32:27:47.2,original,SBc2m(m)
13062,588017604688805980,199.12554931640625,44.00012969970703,13:16:30.13,+44:00:00.5,original,Ei
13075,587736584438087879,239.66265869140625,26.97691345214844,15:58:39.04,+26:58:36.9,original,Sc?t(m)
13189,587736546316779593,238.0778045654297,4.511093616485596,15:52:18.67,+04:30:39.9,original,Er
13275,587732049477697569,130.39773559570312,42.12229919433594,08:41:35.46,+42:07:20.3,original,Ec
13359,587742775103848588,199.98521423339844,17.385377883911133,13:19:56.45,+17:23:07.4,original,Ei
13361,587739506623381584,201.18702697753903,32.245121002197266,13:24:44.89,+32:14:42.4,original,SBb2m(m)
13439,588010359066067150,133.81727600097656,3.0358240604400635,08:55:16.15,+03:02:09.0,original,Ser
13500,587742627454452036,230.03091430664065,11.867589950561523,15:20:07.42,+11:52:03.3,original,SBb2l(m)
13506,587729229569851536,245.67579650878903,51.28323745727539,16:22:42.19,+51:16:59.7,original,Ei(m)
13517,588013382188138768,128.07351684570312,34.34209060668945,08:32:17.64,+34:20:31.5,original,Ei
13584,587745970538348680,241.3770751953125,20.02853012084961,16:05:30.50,+20:01:42.7,original,Er
13603,587742014367465572,208.9620513916016,21.07820701599121,13:55:50.89,+21:04:41.5,original,Sb(m)
13649,588017949350625373,180.4317321777344,43.12733840942383,12:01:43.62,+43:07:38.4,original,Sb
13712,587739707957772714,241.5080108642578,18.112525939941406,16:06:01.92,+18:06:45.1,original,Sc+m
13743,587731500260655172,159.1781005859375,54.79326248168945,10:36:42.74,+54:47:35.7,original,Sb1m(m)
13898,587742014371201252,218.0294647216797,19.565080642700195,14:32:07.07,+19:33:54.3,original,Er
14065,587739156583350342,157.2939453125,33.27359390258789,10:29:10.55,+33:16:24.9,original,SBc2m(m)
14251,587732577234452607,156.33470153808594,5.929934024810791,10:25:20.33,+05:55:47.8,original,Ei(m)
14294,587739382594732112,209.52407836914065,33.66350555419922,13:58:05.78,+33:39:48.6,original,SBb3t
14419,587741815710089367,153.52081298828125,20.874832153320312,10:14:05.00,+20:52:29.4,original,Er(m)
14506,587738948277895343,139.2797393798828,31.12615203857422,09:17:07.14,+31:07:34.1,original,Ei
14561,587728308561117298,158.56056213378906,2.079829692840576,10:34:14.53,+02:04:47.4,original,SBb
14586,587737827286122796,119.32209777832033,49.92132186889648,07:57:17.30,+49:55:16.8,original,Er
14702,587732771040854067,148.57339477539062,7.820455074310303,09:54:17.61,+07:49:13.6,original,Sc?m(m)
14730,588017948822339653,206.7421112060547,40.81352996826172,13:46:58.11,+40:48:48.7,original,Ei
14776,587736620400443535,244.925048828125,25.59008026123047,16:19:42.01,+25:35:24.3,original,Ser
14798,587739097520799818,169.02281188964844,36.23616409301758,11:16:05.47,+36:14:10.2,original,Ei(m)
14812,588017979420639324,158.044921875,37.236175537109375,10:32:10.78,+37:14:10.2,original,Sc3t
14841,587742773484585045,179.15452575683594,16.775388717651367,11:56:37.09,+16:46:31.4,original,Er
15009,587732482753626209,198.4154815673828,48.62633514404297,13:13:39.72,+48:37:34.8,original,SBc2l
15296,587725471207588046,132.17987060546875,53.79822540283203,08:48:43.17,+53:47:53.6,original,Ei
15365,587742061605617788,174.55650329589844,22.245759963989254,11:38:13.56,+22:14:44.7,original,Ec
15371,587742550674571443,204.8335418701172,18.717605590820312,13:39:20.05,+18:43:03.4,original,Sb?t(m)
15487,588017977288032366,201.25364685058597,37.70629119873047,13:25:00.88,+37:42:22.6,original,Sc4m
15576,587744874788487232,128.71734619140625,11.73935890197754,08:34:52.16,+11:44:21.7,original,Ei
15609,588015508738998356,14.823260307312012,-0.2110358327627182,00:59:17.58,+00:12:39.7,stripe82,Sc2m
15760,587736619324604427,239.9330596923828,27.708240509033203,15:59:43.93,+27:42:29.7,original,Ei
15806,588018057256239110,200.82485961914065,52.651851654052734,13:23:17.97,+52:39:06.7,original,Sb1l(m)
15893,587732053241495890,129.3020477294922,35.62529373168945,08:37:12.49,+35:37:31.1,original,Ei
15917,587739506085331100,197.9045867919922,32.059452056884766,13:11:37.10,+32:03:34.0,original,SBc?t
16065,587735661546766436,143.91940307617188,34.34235000610352,09:35:40.66,+34:20:32.5,original,SBb2m
16084,588011217523769446,200.2590484619141,60.869178771972656,13:21:02.17,+60:52:09.0,original,Er
16131,588297864188002328,159.61720275878906,44.5601806640625,10:38:28.13,+44:33:36.7,original,Er
16273,587739406231208161,147.80682373046875,28.358247756958008,09:51:13.64,+28:21:29.7,original,Ser
16287,588297865801826469,169.44134521484375,47.55767440795898,11:17:45.92,+47:33:27.6,original,Er
16320,587739382062972993,222.5558624267578,29.771215438842773,14:50:13.41,+29:46:16.4,original,Sb(m)
16327,587741600960938120,191.6042022705078,26.71106719970703,12:46:25.01,+26:42:39.8,original,SBb2m(m)
16510,587725040098803933,195.7855224609375,-2.855463743209839,13:03:08.53,-02:51:19.7,original,Er
16594,587742012765569120,229.2561798095703,15.57348346710205,15:17:01.48,+15:34:24.5,original,Sb1l(m)
16607,587741603096821831,161.7773895263672,26.57961654663086,10:47:06.57,+26:34:46.6,original,Ei
16645,587725552822911125,183.61167907714844,68.3565902709961,12:14:26.80,+68:21:23.7,extra,SBc1l(m)
17131,587722983906214151,222.5495758056641,0.5435765385627747,14:50:11.90,+00:32:36.9,original,Sen
17175,588013383816118387,178.36236572265625,52.75296401977539,11:53:26.97,+52:45:10.7,original,Ei
17249,587731513678692463,16.84676742553711,0.6719059348106384,01:07:23.22,+00:40:18.9,stripe82,Sc
17255,587726101494890819,239.85968017578125,2.94230580329895,15:59:26.32,+02:56:32.3,original,Ser(m)
17474,588018090548068799,248.7363739013672,25.95881080627441,16:34:56.73,+25:57:31.7,original,Er
17578,588015510343843922,1.7523106336593628,0.9029308557510376,00:07:00.55,+00:54:10.6,stripe82,Er
17615,587739408388063264,171.7027130126953,35.24839401245117,11:26:48.65,+35:14:54.2,original,Sb2m(m)
17973,587732482212626569,184.25498962402344,49.0292854309082,12:17:01.20,+49:01:45.4,extra,SBc2m
17982,587726014002954314,197.79193115234372,1.4587748050689695,13:11:10.06,+01:27:31.6,original,Er
18021,588016891177533571,161.1918487548828,39.408302307128906,10:44:46.04,+39:24:29.9,original,Sc?t
18096,587732136987656312,151.69320678710938,48.63066101074219,10:06:46.37,+48:37:50.4,extra,SBb2l(m)
18133,587738569785016540,203.3511505126953,14.507152557373049,13:33:24.28,+14:30:25.7,original,Ei
18146,587739721374826695,220.9781646728516,25.629222869873047,14:43:54.76,+25:37:45.2,original,Ser
18205,588023670777839630,172.89816284179688,20.688949584960938,11:31:35.56,+20:41:20.2,original,Er
18305,587742014904139861,208.6192779541016,21.530393600463867,13:54:28.63,+21:31:49.4,original,Er
18320,587729408619184366,256.2122802734375,34.81732940673828,17:04:50.95,+34:49:02.4,original,Ei(m)
18357,588017979416379500,146.72940063476562,34.011268615722656,09:46:55.06,+34:00:40.6,original,SBc2l(m)
18369,587739828739833993,218.29200744628903,24.100360870361328,14:33:10.08,+24:06:01.3,original,Ec
18411,587739646744264785,165.1757354736328,30.37567710876465,11:00:42.18,+30:22:32.4,original,Ser
18468,588017604681465946,175.6320343017578,44.60797119140625,11:42:31.69,+44:36:28.7,original,Sb1t(m)
18703,587739845919834194,216.740234375,22.30701065063477,14:26:57.66,+22:18:25.2,original,Ec
18792,587736807769964644,219.73724365234372,11.777973175048828,14:38:56.94,+11:46:40.7,original,Ec
18953,587725590918856872,260.24176025390625,64.27253723144531,17:20:58.02,+64:16:21.1,extra,Er
19015,587739609164218405,184.64486694335935,32.50776672363281,12:18:34.77,+32:30:28.0,original,Er
19097,587729971789299963,222.63987731933597,-1.4855670928955078,14:50:33.57,-01:29:08.0,original,SBb2m(m)
19104,587741600951697569,168.12277221679688,25.65275001525879,11:12:29.47,+25:39:09.9,original,SBb
19124,587722984432795802,199.14913940429688,0.8697852492332458,13:16:35.79,+00:52:11.2,original,Er
19287,587741708340428961,160.93858337402344,24.85291290283203,10:43:45.26,+24:51:10.5,original,Ei
19416,587739294015225998,169.06312561035156,32.924312591552734,11:16:15.15,+32:55:27.5,original,Er
19571,587731500259016745,153.1016082763672,53.34122848510742,10:12:24.39,+53:20:28.4,original,Ei
19685,587742774548365421,155.52720642089844,15.430789947509766,10:22:06.53,+15:25:50.8,original,Er
19714,587735430694043761,207.99945068359372,48.120635986328125,13:51:59.87,+48:07:14.3,extra,Sc2m(m)
19816,588017990689947806,204.81651306152344,8.886195182800293,13:39:15.96,+08:53:10.3,original,SBc2t
19895,588017704529821779,153.61300659179688,11.44517707824707,10:14:27.12,+11:26:42.6,original,SBb2l(m)
20006,587739707943813168,208.41514587402344,28.22361946105957,13:53:39.64,+28:13:25.0,original,Ei(m)
20042,587728309102379121,168.57177734375,2.72317123413086,11:14:17.23,+02:43:23.4,original,Er
20072,587732052708294739,137.88597106933594,40.4544563293457,09:11:32.63,+40:27:16.0,original,Ec
20469,587736477596975280,230.83493041992188,8.404376029968262,15:23:20.38,+08:24:15.8,original,Ec
20508,587734621631086790,129.5733184814453,30.914844512939453,08:38:17.60,+30:54:53.4,original,Ser(m)
20682,587736976886661466,240.07492065429688,24.436159133911133,16:00:17.98,+24:26:10.2,original,Ser
20867,587741723356364954,183.93885803222656,28.589963912963867,12:15:45.33,+28:35:23.9,original,Er
20871,587732483817340988,163.6060028076172,48.31697845458984,10:54:25.44,+48:19:01.1,original,Ei
20908,587742551219437775,223.775146484375,16.256959915161133,14:55:06.04,+16:15:25.1,original,Ec
21058,587742188844023874,215.91439819335935,20.687152862548828,14:23:39.46,+20:41:13.8,original,SBc2m(m)
21076,587735241717776494,145.54098510742188,38.4958610534668,09:42:09.84,+38:29:45.1,original,Ec
21140,587728669879697763,122.67514038085938,42.27783966064453,08:10:42.03,+42:16:40.2,original,Ec
21158,587738948818436175,148.21495056152344,35.046634674072266,09:52:51.59,+35:02:47.9,original,Er
21219,587739156584202351,159.6005096435547,33.66755676269531,10:38:24.12,+33:40:03.2,original,Ser
21382,588017947218739360,225.1658935546875,33.97414016723633,15:00:39.81,+33:58:26.9,original,Ei
21404,587732469850767563,129.71812438964844,33.207393646240234,08:38:52.35,+33:12:26.6,original,Sb1l(m)
21533,587739809963966727,245.58950805664065,13.853825569152832,16:22:21.48,+13:51:13.8,original,Sen
21550,587733411523264526,224.91830444335935,47.92486572265625,14:59:40.39,+47:55:29.5,original,Ei
21561,588017603616702471,203.89532470703125,42.40220642089844,13:35:34.88,+42:24:07.9,original,Er
21876,587742062684602419,187.4890899658203,23.38130569458008,12:29:57.38,+23:22:52.7,original,SBc2l
21953,588017605215846577,167.8522491455078,44.07190704345703,11:11:24.54,+44:04:18.9,original,Ei
21961,588016878286537112,119.1071548461914,19.82346534729004,07:56:25.72,+19:49:24.5,original,Ei
22030,587733398640787470,232.4309234619141,44.25797271728516,15:29:43.42,+44:15:28.7,original,Sa
22051,588018090548068765,248.735595703125,25.996658325195312,16:34:56.54,+25:59:48.0,original,SBc2m
22346,587742615635362101,239.9583282470703,15.083616256713867,15:59:50.00,+15:05:01.0,original,Ser
22358,587741491443073040,161.49130249023438,28.935596466064453,10:45:57.91,+28:56:08.1,original,Ei
22380,587735346954502150,161.3291015625,12.645153045654297,10:45:18.98,+12:38:42.6,extra,Sc2l(m)
22516,587741726048256225,201.1722869873047,23.94536018371582,13:24:41.35,+23:56:43.3,original,SBc2m
22831,587732135922892940,183.66751098632807,52.90753936767578,12:14:40.20,+52:54:27.1,original,Ser
22895,587730022256541948,223.6952362060547,5.449304580688477,14:54:46.86,+05:26:57.5,original,Er
22931,587742013835313371,220.14561462402344,18.49929618835449,14:40:34.95,+18:29:57.5,original,Er
23147,588007005800759442,239.6185302734375,52.2241325378418,15:58:28.45,+52:13:26.9,original,Ei
23212,587745243093860485,156.49342346191406,17.067392349243164,10:25:58.42,+17:04:02.6,original,Er
23287,588017704544763977,188.53521728515625,13.298578262329102,12:34:08.45,+13:17:54.9,original,SBb2m
23351,588010137337725046,129.67227172851562,49.03976058959961,08:38:41.35,+49:02:23.1,original,Ei
23417,587742191508389962,166.2500762939453,24.737627029418945,11:05:00.02,+24:44:15.5,original,SBc2m
23434,587742573220200621,165.22000122070312,19.492830276489254,11:00:52.80,+19:29:34.2,original,Sc?t(m)
23463,587739828206108794,225.63259887695312,21.776105880737305,15:02:31.82,+21:46:34.0,original,Ei
23491,588015507665977412,16.453781127929688,-1.149323582649231,01:05:48.91,-01:08:57.6,stripe82,Er
23588,587738067273318522,133.79754638671875,63.77547836303711,08:55:11.41,+63:46:31.7,original,Sc2m
23655,587727942953926767,135.70510864257812,1.020597219467163,09:02:49.23,+01:01:14.1,original,Ser
23798,587736525370687704,209.06678771972656,7.194838523864746,13:56:16.03,+07:11:41.4,original,SBb2l(r)
23799,587730022260801854,233.46029663085935,4.674961090087891,15:33:50.47,+04:40:29.9,original,Ec
23938,588017977839845746,238.91883850097656,25.35029602050781,15:55:40.52,+25:21:01.1,original,Er
23947,587735695904997435,177.163818359375,56.94422149658203,11:48:39.32,+56:56:39.2,extra,SBc2l(m)
24005,587725552273064085,127.65631866455078,53.48003005981445,08:30:37.52,+53:28:48.1,original,Ei
24056,587726031729197311,220.10939025878903,1.2583988904953003,14:40:26.25,+01:15:30.2,original,Er
24100,587735696444162171,186.66184997558597,57.672645568847656,12:26:38.84,+57:40:21.5,original,Ei
24279,587741829655691407,161.30340576171875,23.520841598510746,10:45:12.82,+23:31:15.0,original,Ei(m)
24290,587729409150550045,247.4785614013672,45.64112854003906,16:29:54.85,+45:38:28.1,original,Sc2l(m)
24488,587738948273963273,130.4566650390625,26.716066360473636,08:41:49.60,+26:42:57.8,original,Ser(m)
24537,587739295626690715,171.14016723632812,34.530147552490234,11:24:33.64,+34:31:48.5,original,Sc2m(m)
25031,587741420562350383,126.77906036376952,17.988737106323242,08:27:06.97,+17:59:19.5,original,Ei
25125,587731512604491907,15.845672607421877,-0.2068875581026077,01:03:22.96,+00:12:24.8,stripe82,Sb(r)
